"dataset","freq","freq_label","siec","siec_label","nrg_cons","nrg_cons_label","unit","unit_label","tax","tax_label","currency","currency_label","geo","geo_label","time","time_label","value"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","NAC","National currency","EL","Greece","2024-S1","2024-S1","0.1316"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","NAC","National currency","EL","Greece","2024-S2","2024-S2","0.1624"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","NAC","National currency","EL","Greece","2025-S1","2025-S1","0.1675"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","NAC","National currency","EL","Greece","2025-S2","2025-S2","0.1484"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","NAC","National currency","ES","Spain","2022-S1","2022-S1","0.197"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","NAC","National currency","ES","Spain","2022-S2","2022-S2","0.2186"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","NAC","National currency","ES","Spain","2023-S1","2023-S1","0.1515"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","NAC","National currency","ES","Spain","2023-S2","2023-S2","0.1434"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","NAC","National currency","ES","Spain","2024-S1","2024-S1","0.1169"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","NAC","National currency","ES","Spain","2024-S2","2024-S2","0.1281"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","NAC","National currency","ES","Spain","2025-S1","2025-S1","0.1238"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","NAC","National currency","ES","Spain","2025-S2","2025-S2","0.1157"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","NAC","National currency","FR","France","2022-S1","2022-S1","0.1241"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","NAC","National currency","FR","France","2022-S2","2022-S2","0.1237"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","NAC","National currency","FR","France","2023-S1","2023-S1","0.2071"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","NAC","National currency","FR","France","2023-S2","2023-S2","0.1939"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","NAC","National currency","FR","France","2024-S1","2024-S1","0.157"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","NAC","National currency","FR","France","2024-S2","2024-S2","0.1469"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","NAC","National currency","FR","France","2025-S1","2025-S1","0.1379"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","NAC","National currency","FR","France","2025-S2","2025-S2","0.1228"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","NAC","National currency","HR","Croatia","2022-S1","2022-S1","1.1048"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","NAC","National currency","HR","Croatia","2022-S2","2022-S2","1.7271"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","NAC","National currency","HR","Croatia","2023-S1","2023-S1","0.2656"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","NAC","National currency","HR","Croatia","2023-S2","2023-S2","0.2105"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","NAC","National currency","HR","Croatia","2024-S1","2024-S1","0.1827"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","NAC","National currency","HR","Croatia","2024-S2","2024-S2","0.1621"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","NAC","National currency","HR","Croatia","2025-S1","2025-S1","0.1568"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","NAC","National currency","HR","Croatia","2025-S2","2025-S2","0.1421"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","NAC","National currency","IT","Italy","2022-S1","2022-S1","0.2473"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","NAC","National currency","IT","Italy","2022-S2","2022-S2","0.3291"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","NAC","National currency","IT","Italy","2023-S1","2023-S1","0.2285"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","NAC","National currency","IT","Italy","2023-S2","2023-S2","0.191"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","NAC","National currency","IT","Italy","2024-S1","2024-S1","0.1678"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","NAC","National currency","IT","Italy","2024-S2","2024-S2","0.18"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","NAC","National currency","IT","Italy","2025-S1","2025-S1","0.1903"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","NAC","National currency","IT","Italy","2025-S2","2025-S2","0.179"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","NAC","National currency","CY","Cyprus","2022-S1","2022-S1","0.1705"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","NAC","National currency","CY","Cyprus","2022-S2","2022-S2","0.2449"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","NAC","National currency","CY","Cyprus","2023-S1","2023-S1","0.2029"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","NAC","National currency","CY","Cyprus","2023-S2","2023-S2","0.1995"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","NAC","National currency","CY","Cyprus","2024-S1","2024-S1","0.1789"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","NAC","National currency","CY","Cyprus","2025-S2","2025-S2","0.1734"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","NAC","National currency","LV","Latvia","2024-S2","2024-S2","0.1499"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","NAC","National currency","LV","Latvia","2025-S1","2025-S1","0.1409"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","NAC","National currency","LV","Latvia","2025-S2","2025-S2","0.1404"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","NAC","National currency","LT","Lithuania","2022-S1","2022-S1","0.1556"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","NAC","National currency","LT","Lithuania","2022-S2","2022-S2","0.2689"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","NAC","National currency","LT","Lithuania","2025-S2","2025-S2","0.1461"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","NAC","National currency","LU","Luxembourg","2022-S1","2022-S1","0.139"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","NAC","National currency","LU","Luxembourg","2022-S2","2022-S2","0.1729"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","NAC","National currency","LU","Luxembourg","2023-S1","2023-S1","0.2049"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","NAC","National currency","LU","Luxembourg","2023-S2","2023-S2","0.1848"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","NAC","National currency","LU","Luxembourg","2024-S1","2024-S1","0.1552"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","NAC","National currency","LU","Luxembourg","2024-S2","2024-S2","0.1575"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","NAC","National currency","LU","Luxembourg","2025-S1","2025-S1","0.1517"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","NAC","National currency","LU","Luxembourg","2025-S2","2025-S2","0.1391"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","NAC","National currency","HU","Hungary","2022-S1","2022-S1","70.8277"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","NAC","National currency","HU","Hungary","2022-S2","2022-S2","102.891"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","NAC","National currency","HU","Hungary","2023-S1","2023-S1","102.0503"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","NAC","National currency","HU","Hungary","2023-S2","2023-S2","88.3297"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","NAC","National currency","HU","Hungary","2024-S1","2024-S1","67.1779"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","NAC","National currency","HU","Hungary","2024-S2","2024-S2","78.9697"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","NAC","National currency","HU","Hungary","2025-S1","2025-S1","69.7719"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","NAC","National currency","HU","Hungary","2025-S2","2025-S2","69.3834"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","NAC","National currency","NL","Netherlands","2022-S1","2022-S1","0.144"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","NAC","National currency","NL","Netherlands","2022-S2","2022-S2","0.1767"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","NAC","National currency","NL","Netherlands","2023-S1","2023-S1","0.2208"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","NAC","National currency","NL","Netherlands","2023-S2","2023-S2","0.1983"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","NAC","National currency","NL","Netherlands","2024-S1","2024-S1","0.1678"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","NAC","National currency","NL","Netherlands","2024-S2","2024-S2","0.1573"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","NAC","National currency","NL","Netherlands","2025-S1","2025-S1","0.1587"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","NAC","National currency","NL","Netherlands","2025-S2","2025-S2","0.1459"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","NAC","National currency","AT","Austria","2022-S1","2022-S1","0.1542"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","NAC","National currency","AT","Austria","2022-S2","2022-S2","0.1928"
"nrg_pc_205","S","Half-yearly, semesterly","E7000","Electricity","TOT_KWH","Consumption of kWh - all bands","KWH","Kilowatt-hour","X_TAX","Excluding taxes and levies","NAC","National currency","AT","Austria","2023-S1","2023-S1","0.2264"
